News,https://www.yahoo.com/,0.0
Life,https://www.yahoo.com/lifestyle/,0.0
Entertainment,https://www.yahoo.com/entertainment/,0.4215
Finance,https://finance.yahoo.com/,0.0
Sports,https://sports.yahoo.com/,0.0
